barcode	chromosome	start	stop	num.mark	seg.mean
TCGA-08-0380-01A-01G-0294-04	11	123327731	123365495	6	0.4474
TCGA-08-0380-01A-01G-0294-04	11	123373251	123455852	12	-0.3114
TCGA-08-0380-01A-01G-0294-04	11	123462725	134432265	982	-0.0246
TCGA-08-0380-01A-01G-0294-04	12	33854	717576	75	-0.0474
TCGA-08-0380-01A-01G-0294-04	12	731485	859488	18	-0.3614
TCGA-08-0380-01A-01G-0294-04	12	864455	1060609	23	-0.0293
TCGA-08-0380-01A-01G-0294-04	12	1073168	1269402	22	-0.4429
TCGA-08-0380-01A-01G-0294-04	12	1287066	10447658	993	-0.0168
TCGA-08-0380-01A-01G-0294-04	12	10453531	10484956	6	-0.6689
TCGA-08-0380-01A-01G-0294-04	12	10493984	11112600	75	-0.123
TCGA-08-0380-01A-01G-0294-04	12	11274030	11495428	21	0.3743
TCGA-08-0380-01A-01G-0294-04	12	11537741	19060590	630	-0.0041
TCGA-08-0380-01A-01G-0294-04	12	19103469	19410221	32	-0.2006
TCGA-08-0380-01A-01G-0294-04	12	19416701	19494028	9	0.1848
TCGA-08-0380-01A-01G-0294-04	12	19499980	25570271	502	-0.0227
TCGA-08-0380-01A-01G-0294-04	12	25576620	25666871	7	0.3363
TCGA-08-0380-01A-01G-0294-04	12	25691162	26948220	111	-0.0808
TCGA-08-0380-01A-01G-0294-04	12	26957572	27047424	12	-0.3382
TCGA-08-0380-01A-01G-0294-04	12	27056701	27829918	76	-0.0812
TCGA-08-0380-01A-01G-0294-04	12	27836052	28370284	36	0.0906
TCGA-08-0380-01A-01G-0294-04	12	28381812	28496602	12	-0.082
TCGA-08-0380-01A-01G-0294-04	12	28502988	28575307	8	0.7035
TCGA-08-0380-01A-01G-0294-04	12	28593352	29462766	51	0.0612
TCGA-08-0380-01A-01G-0294-04	12	29477994	29519288	5	0.3491
TCGA-08-0380-01A-01G-0294-04	12	29531823	30655455	59	-0.0823
TCGA-08-0380-01A-01G-0294-04	12	30662914	30768608	13	-0.2652
TCGA-08-0380-01A-01G-0294-04	12	30774393	33761057	235	-0.0533
TCGA-08-0380-01A-01G-0294-04	12	33778204	37331742	59	0.2799
TCGA-08-0380-01A-01G-0294-04	12	37333807	40818506	257	0.0051
TCGA-08-0380-01A-01G-0294-04	12	40826700	40890666	8	-0.3053
TCGA-08-0380-01A-01G-0294-04	12	40901892	40958523	6	0.1657
TCGA-08-0380-01A-01G-0294-04	12	40971278	40971278	1	NA
TCGA-08-0380-01A-01G-0294-04	12	40985546	41112354	16	-0.3209
TCGA-08-0380-01A-01G-0294-04	12	41121510	42071712	53	0.0085
TCGA-08-0380-01A-01G-0294-04	12	42082863	42114383	5	-0.4305
TCGA-08-0380-01A-01G-0294-04	12	42126634	42579136	35	-0.0671
TCGA-08-0380-01A-01G-0294-04	12	42584816	44068680	136	0.1413
TCGA-08-0380-01A-01G-0294-04	12	44080481	44398196	19	-0.0778
TCGA-08-0380-01A-01G-0294-04	12	44411333	44608365	25	-0.4109
TCGA-08-0380-01A-01G-0294-04	12	44611608	53415518	1071	0.0011
TCGA-08-0380-01A-01G-0294-04	12	53429509	53569444	14	0.3755
TCGA-08-0380-01A-01G-0294-04	12	53578514	54191501	79	0.001
TCGA-08-0380-01A-01G-0294-04	12	54206201	54303061	11	0.491
TCGA-08-0380-01A-01G-0294-04	12	54309015	55976758	257	0.0511
TCGA-08-0380-01A-01G-0294-04	12	55990464	57104796	126	1.256
TCGA-08-0380-01A-01G-0294-04	12	57130047	59331105	108	0.096
TCGA-08-0380-01A-01G-0294-04	12	59343226	60859800	83	0.2829
TCGA-08-0380-01A-01G-0294-04	12	60871778	61178939	31	-0.0559
TCGA-08-0380-01A-01G-0294-04	12	61186965	61275109	12	-0.4118
TCGA-08-0380-01A-01G-0294-04	12	61278574	63997578	228	-0.0118
TCGA-08-0380-01A-01G-0294-04	12	64008557	64008557	1	NA
TCGA-08-0380-01A-01G-0294-04	12	64025285	64035341	2	0.9965
TCGA-08-0380-01A-01G-0294-04	12	64043031	69364765	452	-0.0393
TCGA-08-0380-01A-01G-0294-04	12	69378337	70015849	56	0.2107
TCGA-08-0380-01A-01G-0294-04	12	70027187	70299341	28	0.0049
TCGA-08-0380-01A-01G-0294-04	12	70307846	70574871	30	-0.2604
TCGA-08-0380-01A-01G-0294-04	12	70587060	70641825	9	0.0095
TCGA-08-0380-01A-01G-0294-04	12	70658947	72102816	93	0.2486
TCGA-08-0380-01A-01G-0294-04	12	72128569	75308401	165	-0.0167
TCGA-08-0380-01A-01G-0294-04	12	75315543	75466173	18	-0.3327
TCGA-08-0380-01A-01G-0294-04	12	75473073	75473073	1	NA
TCGA-08-0380-01A-01G-0294-04	12	75481271	75700207	15	-0.0198
TCGA-08-0380-01A-01G-0294-04	12	75707444	75767313	8	-0.4648
TCGA-08-0380-01A-01G-0294-04	12	75777429	75982413	15	-0.0611
TCGA-08-0380-01A-01G-0294-04	12	75995799	76749305	28	0.2245
TCGA-08-0380-01A-01G-0294-04	12	76758070	77928494	90	-0.0485
TCGA-08-0380-01A-01G-0294-04	12	77937248	77968367	4	0.6512
TCGA-08-0380-01A-01G-0294-04	12	77974905	78306130	38	4e-04
TCGA-08-0380-01A-01G-0294-04	12	78318774	78400211	9	0.5125
TCGA-08-0380-01A-01G-0294-04	12	78427525	78481096	5	-0.0269
TCGA-08-0380-01A-01G-0294-04	12	78498379	78769265	28	-0.3581
TCGA-08-0380-01A-01G-0294-04	12	78774686	78896282	13	-0.1469
TCGA-08-0380-01A-01G-0294-04	12	78934545	81645836	197	0.1277
TCGA-08-0380-01A-01G-0294-04	12	81654290	81859554	26	-0.2445
TCGA-08-0380-01A-01G-0294-04	12	81869702	83779345	69	0.1123
TCGA-08-0380-01A-01G-0294-04	12	83785021	83826296	6	-0.4174
TCGA-08-0380-01A-01G-0294-04	12	83831676	84582421	48	0.0799
TCGA-08-0380-01A-01G-0294-04	12	84607143	84929805	26	-0.2244
TCGA-08-0380-01A-01G-0294-04	12	84937311	85009624	7	0.3812
TCGA-08-0380-01A-01G-0294-04	12	85026979	85102455	10	-0.2707
TCGA-08-0380-01A-01G-0294-04	12	85108068	85211194	14	-0.0215
TCGA-08-0380-01A-01G-0294-04	12	85219810	85339139	14	-0.3239
TCGA-08-0380-01A-01G-0294-04	12	85353137	86489191	63	0.1226
TCGA-08-0380-01A-01G-0294-04	12	86525778	86886632	16	0.4805
TCGA-08-0380-01A-01G-0294-04	12	86896183	86968906	9	0.006
TCGA-08-0380-01A-01G-0294-04	12	86980648	87110422	16	-0.3756
TCGA-08-0380-01A-01G-0294-04	12	87116349	89914416	130	0.0951
TCGA-08-0380-01A-01G-0294-04	12	89920257	89996959	10	0.5611
TCGA-08-0380-01A-01G-0294-04	12	90003512	91699836	95	0.0995
TCGA-08-0380-01A-01G-0294-04	12	91713653	91782828	9	-0.4264
TCGA-08-0380-01A-01G-0294-04	12	91795950	93934944	169	-0.0459
TCGA-08-0380-01A-01G-0294-04	12	93940210	93982592	6	-0.4154
TCGA-08-0380-01A-01G-0294-04	12	93990499	94175108	22	-0.0749
TCGA-08-0380-01A-01G-0294-04	12	94186813	94229216	10	-0.4055
TCGA-08-0380-01A-01G-0294-04	12	94231630	96440048	173	-0.0509
TCGA-08-0380-01A-01G-0294-04	12	96455061	97162485	31	0.2043
TCGA-08-0380-01A-01G-0294-04	12	97178170	98029869	82	-0.0453
TCGA-08-0380-01A-01G-0294-04	12	98036001	98519108	51	0.2027
TCGA-08-0380-01A-01G-0294-04	12	98529404	98571437	7	-0.216
TCGA-08-0380-01A-01G-0294-04	12	98576320	98870833	32	0.2244
TCGA-08-0380-01A-01G-0294-04	12	98879636	99735829	84	-0.0797
TCGA-08-0380-01A-01G-0294-04	12	99746437	99849961	11	0.3052
TCGA-08-0380-01A-01G-0294-04	12	99860363	100532356	65	-0.0264
TCGA-08-0380-01A-01G-0294-04	12	100546548	100760639	32	-0.2907
TCGA-08-0380-01A-01G-0294-04	12	100767881	100904745	14	0.1055
TCGA-08-0380-01A-01G-0294-04	12	100914122	101120071	28	-0.1553
TCGA-08-0380-01A-01G-0294-04	12	101124353	102972496	147	0.0807
TCGA-08-0380-01A-01G-0294-04	12	102984155	103048284	9	-0.4383
TCGA-08-0380-01A-01G-0294-04	12	103053349	105905409	253	-0.0685
TCGA-08-0380-01A-01G-0294-04	12	105909461	105979125	10	-0.3875
TCGA-08-0380-01A-01G-0294-04	12	105990834	109049599	292	-0.0194
TCGA-08-0380-01A-01G-0294-04	12	109057595	109151242	10	-0.3084
TCGA-08-0380-01A-01G-0294-04	12	109172524	110374905	133	0.0044
TCGA-08-0380-01A-01G-0294-04	12	110384462	110480234	12	-0.3193
TCGA-08-0380-01A-01G-0294-04	12	110490584	110793255	39	0.0928
TCGA-08-0380-01A-01G-0294-04	12	110802429	111020882	28	-0.1709
TCGA-08-0380-01A-01G-0294-04	12	111039154	114894212	261	0.0327
TCGA-08-0380-01A-01G-0294-04	12	114904571	115180158	28	-0.3045
TCGA-08-0380-01A-01G-0294-04	12	115197214	117122753	186	0.0359
TCGA-08-0380-01A-01G-0294-04	12	117135068	117267910	16	-0.3128
TCGA-08-0380-01A-01G-0294-04	12	117276191	132289090	1382	-0.0016
TCGA-08-0380-01A-01G-0294-04	13	18065953	19357527	119	0.0603
TCGA-08-0380-01A-01G-0294-04	13	19380708	19554161	19	-0.3077
TCGA-08-0380-01A-01G-0294-04	13	19558794	20063726	56	0.0058
TCGA-08-0380-01A-01G-0294-04	13	20069098	20148232	10	-0.444
TCGA-08-0380-01A-01G-0294-04	13	20163141	20268169	15	0.0535
TCGA-08-0380-01A-01G-0294-04	13	20273057	20358009	12	-0.387
TCGA-08-0380-01A-01G-0294-04	13	20364559	25801045	511	-0.0746
TCGA-08-0380-01A-01G-0294-04	13	25809703	25809703	1	NA
TCGA-08-0380-01A-01G-0294-04	13	25821350	25854966	7	-0.4714
TCGA-08-0380-01A-01G-0294-04	13	25866221	27655446	183	-0.027
TCGA-08-0380-01A-01G-0294-04	13	27664617	27762098	15	-0.322
TCGA-08-0380-01A-01G-0294-04	13	27766789	32115054	426	-0.0793
TCGA-08-0380-01A-01G-0294-04	13	32120899	32190955	11	-0.4236
TCGA-08-0380-01A-01G-0294-04	13	32204292	34577743	181	-0.0315
TCGA-08-0380-01A-01G-0294-04	13	34582845	34723141	22	-0.3784
TCGA-08-0380-01A-01G-0294-04	13	34729261	34729261	1	NA
TCGA-08-0380-01A-01G-0294-04	13	34742174	34890546	19	0.2574
TCGA-08-0380-01A-01G-0294-04	13	34904371	35143888	36	-0.2758
TCGA-08-0380-01A-01G-0294-04	13	35158001	41621700	633	-0.0415
TCGA-08-0380-01A-01G-0294-04	13	41631400	41722758	13	-0.424
TCGA-08-0380-01A-01G-0294-04	13	41732376	44608844	287	-0.0788
TCGA-08-0380-01A-01G-0294-04	13	44614627	44756177	21	-0.2779
TCGA-08-0380-01A-01G-0294-04	13	44762385	44810909	8	0.2113
TCGA-08-0380-01A-01G-0294-04	13	44814667	45021046	26	-0.017
TCGA-08-0380-01A-01G-0294-04	13	45027307	45168512	13	0.1642
TCGA-08-0380-01A-01G-0294-04	13	45175773	46457567	148	-0.0907
TCGA-08-0380-01A-01G-0294-04	13	46492299	47399368	31	0.1827
TCGA-08-0380-01A-01G-0294-04	13	47414820	49497573	241	-0.0941
TCGA-08-0380-01A-01G-0294-04	13	49500030	49568034	19	-0.5302
TCGA-08-0380-01A-01G-0294-04	13	49577010	52813150	319	-0.0543
TCGA-08-0380-01A-01G-0294-04	13	52827723	53715686	34	0.2223
TCGA-08-0380-01A-01G-0294-04	13	53732319	60045868	313	-0.0604
TCGA-08-0380-01A-01G-0294-04	13	60058223	60910705	38	0.1776
TCGA-08-0380-01A-01G-0294-04	13	60919341	70993736	515	-0.0681
TCGA-08-0380-01A-01G-0294-04	13	71002264	71215193	28	-0.4213
TCGA-08-0380-01A-01G-0294-04	13	71220424	71361278	19	-0.0198
TCGA-08-0380-01A-01G-0294-04	13	71401032	71915335	19	0.2098
TCGA-08-0380-01A-01G-0294-04	13	71934199	72279742	24	-0.037
TCGA-08-0380-01A-01G-0294-04	13	72287499	72534337	33	-0.26
TCGA-08-0380-01A-01G-0294-04	13	72538347	73300799	51	-0.0044
TCGA-08-0380-01A-01G-0294-04	13	73308538	73375754	9	-0.3533
TCGA-08-0380-01A-01G-0294-04	13	73385635	75032895	127	-0.0302
TCGA-08-0380-01A-01G-0294-04	13	75038933	75076911	4	-0.5795
TCGA-08-0380-01A-01G-0294-04	13	75082805	75251413	26	0.0191
TCGA-08-0380-01A-01G-0294-04	13	75265264	75339390	12	-0.1748
TCGA-08-0380-01A-01G-0294-04	13	75347436	76245746	37	0.2485
TCGA-08-0380-01A-01G-0294-04	13	76262624	77074427	105	-0.0899
TCGA-08-0380-01A-01G-0294-04	13	77080135	78804020	130	0.1264
TCGA-08-0380-01A-01G-0294-04	13	78816894	78949503	14	-0.3413
TCGA-08-0380-01A-01G-0294-04	13	78955674	79556138	29	0.1737
TCGA-08-0380-01A-01G-0294-04	13	79606475	92116831	643	-0.1023
TCGA-08-0380-01A-01G-0294-04	13	92121981	92253532	18	0.3359
TCGA-08-0380-01A-01G-0294-04	13	92263436	92749348	30	-0.0828
TCGA-08-0380-01A-01G-0294-04	13	92755948	92760737	2	NA
TCGA-08-0380-01A-01G-0294-04	13	92766311	92989064	31	0.1178
TCGA-08-0380-01A-01G-0294-04	13	92995543	93140110	21	-0.1691
TCGA-08-0380-01A-01G-0294-04	13	93149732	93748419	79	0.2097
TCGA-08-0380-01A-01G-0294-04	13	93756923	114123862	1858	-0.0555
TCGA-08-0380-01A-01G-0294-04	14	18149473	19641182	58	-0.1434
TCGA-08-0380-01A-01G-0294-04	14	19651899	19694763	8	0.2932
TCGA-08-0380-01A-01G-0294-04	14	19700191	21406288	283	-0.264
TCGA-08-0380-01A-01G-0294-04	14	21412148	21412148	1	NA
TCGA-08-0380-01A-01G-0294-04	14	21420105	21511829	12	0.0313
TCGA-08-0380-01A-01G-0294-04	14	21518235	24029260	360	-0.2273
TCGA-08-0380-01A-01G-0294-04	14	24037258	24074703	7	0.1708
TCGA-08-0380-01A-01G-0294-04	14	24098868	24885103	64	-0.2209
TCGA-08-0380-01A-01G-0294-04	14	24913400	25845033	31	0.1511
TCGA-08-0380-01A-01G-0294-04	14	25879379	25980485	7	-0.3228
TCGA-08-0380-01A-01G-0294-04	14	25985334	26104277	16	-0.783
TCGA-08-0380-01A-01G-0294-04	14	26117863	27921570	82	-0.098
TCGA-08-0380-01A-01G-0294-04	14	27942808	28443034	31	-0.4295
TCGA-08-0380-01A-01G-0294-04	14	28470235	28628763	8	0.1568
TCGA-08-0380-01A-01G-0294-04	14	28684841	29008321	14	-0.1785
TCGA-08-0380-01A-01G-0294-04	14	29032726	29219717	17	-0.5454
TCGA-08-0380-01A-01G-0294-04	14	29231929	29404815	23	-0.2123
TCGA-08-0380-01A-01G-0294-04	14	29409534	29477038	9	-0.5423
TCGA-08-0380-01A-01G-0294-04	14	29494123	30112263	40	-0.1211
TCGA-08-0380-01A-01G-0294-04	14	30120957	30503310	40	-0.4846
TCGA-08-0380-01A-01G-0294-04	14	30511768	30636982	18	-0.2305
TCGA-08-0380-01A-01G-0294-04	14	30644343	30710849	9	-0.7053
TCGA-08-0380-01A-01G-0294-04	14	30716935	30844612	11	-0.3171
TCGA-08-0380-01A-01G-0294-04	14	30854487	30997303	18	-0.5621
TCGA-08-0380-01A-01G-0294-04	14	31004178	32033685	92	-0.3019
TCGA-08-0380-01A-01G-0294-04	14	32039104	32285768	29	-0.083
TCGA-08-0380-01A-01G-0294-04	14	32291138	35045193	284	-0.2925
TCGA-08-0380-01A-01G-0294-04	14	35053035	35489906	45	-0.5502
TCGA-08-0380-01A-01G-0294-04	14	35543573	37469056	213	-0.2923
TCGA-08-0380-01A-01G-0294-04	14	37475298	38310419	47	-0.0477
TCGA-08-0380-01A-01G-0294-04	14	38324115	38964946	71	-0.3543
TCGA-08-0380-01A-01G-0294-04	14	38970091	39967792	49	0.0072
TCGA-08-0380-01A-01G-0294-04	14	39986443	41988279	96	-0.2503
TCGA-08-0380-01A-01G-0294-04	14	42008974	42129027	9	-0.6561
TCGA-08-0380-01A-01G-0294-04	14	42159820	44431777	92	-0.173
TCGA-08-0380-01A-01G-0294-04	14	44439522	44793684	47	-0.5736
TCGA-08-0380-01A-01G-0294-04	14	44800309	44853570	7	-0.2453
TCGA-08-0380-01A-01G-0294-04	14	44869278	46368615	68	-0.0406
TCGA-08-0380-01A-01G-0294-04	14	46379720	54512965	747	-0.2952
TCGA-08-0380-01A-01G-0294-04	14	54518079	54580713	9	-0.6498
TCGA-08-0380-01A-01G-0294-04	14	54587625	57018403	219	-0.3405
TCGA-08-0380-01A-01G-0294-04	14	57026104	57346544	38	0.0301
TCGA-08-0380-01A-01G-0294-04	14	57357022	57737114	36	-0.2317
TCGA-08-0380-01A-01G-0294-04	14	57750025	57908517	24	-0.5776
TCGA-08-0380-01A-01G-0294-04	14	57914679	57976309	10	-0.3758
TCGA-08-0380-01A-01G-0294-04	14	57980519	58098181	15	-0.631
TCGA-08-0380-01A-01G-0294-04	14	58123103	61441210	335	-0.299
TCGA-08-0380-01A-01G-0294-04	14	61462688	62127323	36	-0.0616
TCGA-08-0380-01A-01G-0294-04	14	62157297	62453371	31	-0.3303
TCGA-08-0380-01A-01G-0294-04	14	62467366	62572267	13	0.1306
TCGA-08-0380-01A-01G-0294-04	14	62585401	65910992	343	-0.3202
TCGA-08-0380-01A-01G-0294-04	14	65951937	66022908	7	0.2045
TCGA-08-0380-01A-01G-0294-04	14	66029399	66114231	12	-0.1307
TCGA-08-0380-01A-01G-0294-04	14	66124169	66403314	32	-0.4693
TCGA-08-0380-01A-01G-0294-04	14	66408861	66460730	6	-0.0529
TCGA-08-0380-01A-01G-0294-04	14	66471554	66560055	12	-0.5133
TCGA-08-0380-01A-01G-0294-04	14	66567638	66632705	9	-0.0112
TCGA-08-0380-01A-01G-0294-04	14	66646937	66789939	17	-0.3809
TCGA-08-0380-01A-01G-0294-04	14	66796946	66889400	13	-0.635
TCGA-08-0380-01A-01G-0294-04	14	66893975	67631705	100	-0.2958
TCGA-08-0380-01A-01G-0294-04	14	67636949	67653800	3	0.2101
TCGA-08-0380-01A-01G-0294-04	14	67662397	69988733	267	-0.2889
TCGA-08-0380-01A-01G-0294-04	14	69996011	70045136	5	0.1286
TCGA-08-0380-01A-01G-0294-04	14	70051062	70100798	7	-0.2073
TCGA-08-0380-01A-01G-0294-04	14	70112222	70126202	3	0.0396
TCGA-08-0380-01A-01G-0294-04	14	70129738	70471400	41	-0.2907
TCGA-08-0380-01A-01G-0294-04	14	70483437	70588489	12	-0.6802
TCGA-08-0380-01A-01G-0294-04	14	70594180	88125167	1510	-0.2502
TCGA-08-0380-01A-01G-0294-04	14	88131149	88361559	28	-0.5005
TCGA-08-0380-01A-01G-0294-04	14	88375583	88416212	6	-0.7803
TCGA-08-0380-01A-01G-0294-04	14	88428114	90384693	210	-0.3298
TCGA-08-0380-01A-01G-0294-04	14	90390398	90535955	18	-0.5948
TCGA-08-0380-01A-01G-0294-04	14	90546532	105028391	1561	-0.3011
TCGA-08-0380-01A-01G-0294-04	14	105033584	105330913	32	0.0459
TCGA-08-0380-01A-01G-0294-04	14	105343150	106329810	109	-0.3115
TCGA-08-0380-01A-01G-0294-04	14	106334465	106349756	4	0.4319
TCGA-08-0380-01A-01G-0294-04	15	18362555	19435500	48	-0.0111
TCGA-08-0380-01A-01G-0294-04	15	19465359	19537035	2	0.9887
TCGA-08-0380-01A-01G-0294-04	15	19786655	32905800	1057	-0.057
TCGA-08-0380-01A-01G-0294-04	15	32921556	33048486	17	-0.3447
TCGA-08-0380-01A-01G-0294-04	15	33052854	33403086	39	-0.1205
TCGA-08-0380-01A-01G-0294-04	15	33412655	34318994	85	0.1484
TCGA-08-0380-01A-01G-0294-04	15	34332814	35204992	81	-0.1004
TCGA-08-0380-01A-01G-0294-04	15	35222918	36073750	38	0.2355
TCGA-08-0380-01A-01G-0294-04	15	36087941	36837511	70	-0.0349
TCGA-08-0380-01A-01G-0294-04	15	36871683	37378658	36	0.1726
TCGA-08-0380-01A-01G-0294-04	15	37406755	40863106	474	-0.0515
TCGA-08-0380-01A-01G-0294-04	15	40874677	40959755	11	-0.4195
TCGA-08-0380-01A-01G-0294-04	15	40970093	41049968	12	-0.0188
TCGA-08-0380-01A-01G-0294-04	15	41056167	41263824	25	-0.2689
TCGA-08-0380-01A-01G-0294-04	15	41269259	47079295	590	0.0246
TCGA-08-0380-01A-01G-0294-04	15	47092182	47092182	1	NA
TCGA-08-0380-01A-01G-0294-04	15	47098633	47305317	22	-0.343
TCGA-08-0380-01A-01G-0294-04	15	47310090	47414880	14	0.1056
TCGA-08-0380-01A-01G-0294-04	15	47423142	47521699	13	0.434
TCGA-08-0380-01A-01G-0294-04	15	47532595	48002894	42	0.0373
TCGA-08-0380-01A-01G-0294-04	15	48010627	48081510	10	0.3573
TCGA-08-0380-01A-01G-0294-04	15	48090361	48153588	11	0.0275
TCGA-08-0380-01A-01G-0294-04	15	48160696	48193442	5	-0.2631
TCGA-08-0380-01A-01G-0294-04	15	48199415	48289254	11	0.085
TCGA-08-0380-01A-01G-0294-04	15	48306550	48633864	42	-0.1853
TCGA-08-0380-01A-01G-0294-04	15	48640870	48710928	9	-0.6103
TCGA-08-0380-01A-01G-0294-04	15	48722803	53670265	460	-0.0224
TCGA-08-0380-01A-01G-0294-04	15	53678894	53809493	17	-0.3286
TCGA-08-0380-01A-01G-0294-04	15	53820022	53913515	9	0.0505
TCGA-08-0380-01A-01G-0294-04	15	53917988	54004189	11	-0.3251
TCGA-08-0380-01A-01G-0294-04	15	54010765	54293289	30	-0.0658
TCGA-08-0380-01A-01G-0294-04	15	54309682	54513816	22	0.2445
TCGA-08-0380-01A-01G-0294-04	15	54522863	56063426	163	-0.1464
TCGA-08-0380-01A-01G-0294-04	15	56072178	56143171	10	0.4776
TCGA-08-0380-01A-01G-0294-04	15	56147691	56648190	46	-0.0525
TCGA-08-0380-01A-01G-0294-04	15	56654584	56774755	17	-0.3645
TCGA-08-0380-01A-01G-0294-04	15	56785869	57061356	40	-0.151
TCGA-08-0380-01A-01G-0294-04	15	57075504	57175502	14	-0.3713
TCGA-08-0380-01A-01G-0294-04	15	57181908	60235342	302	-0.0751
TCGA-08-0380-01A-01G-0294-04	15	60243050	60506663	22	0.116
TCGA-08-0380-01A-01G-0294-04	15	60519812	61708747	130	-0.112
TCGA-08-0380-01A-01G-0294-04	15	61722300	61867248	20	-0.4589
TCGA-08-0380-01A-01G-0294-04	15	61877829	63740892	263	-0.026
TCGA-08-0380-01A-01G-0294-04	15	63749362	63855317	15	-0.4125
TCGA-08-0380-01A-01G-0294-04	15	63859844	67301766	407	-0.1062
TCGA-08-0380-01A-01G-0294-04	15	67307573	67327746	3	-0.7083
TCGA-08-0380-01A-01G-0294-04	15	67335508	69949623	248	-0.0612
TCGA-08-0380-01A-01G-0294-04	15	69957563	70137378	23	-0.4231
TCGA-08-0380-01A-01G-0294-04	15	70145275	80218203	1141	-0.0586
TCGA-08-0380-01A-01G-0294-04	15	80225892	80250412	5	-0.4702
TCGA-08-0380-01A-01G-0294-04	15	80261147	95606006	1326	-0.0247
TCGA-08-0380-01A-01G-0294-04	15	95616750	95913895	24	0.2656
TCGA-08-0380-01A-01G-0294-04	15	95931046	97931260	197	-0.0627
TCGA-08-0380-01A-01G-0294-04	15	97940332	98003467	9	-0.3817
TCGA-08-0380-01A-01G-0294-04	15	98010722	100282819	269	-0.0443
TCGA-08-0380-01A-01G-0294-04	16	28087	10699683	1156	0.0225
TCGA-08-0380-01A-01G-0294-04	16	10721362	11745647	119	0.2114
TCGA-08-0380-01A-01G-0294-04	16	11754636	29238804	1373	0.0149
TCGA-08-0380-01A-01G-0294-04	16	29255136	29500284	3	-0.5263
TCGA-08-0380-01A-01G-0294-04	16	29528190	45663636	473	0.0997
TCGA-08-0380-01A-01G-0294-04	16	45672937	45902710	24	-0.2536
TCGA-08-0380-01A-01G-0294-04	16	45912094	45947166	4	0.2437
TCGA-08-0380-01A-01G-0294-04	16	45957308	46125655	16	-0.2139
TCGA-08-0380-01A-01G-0294-04	16	46132111	51738329	374	0.0037
TCGA-08-0380-01A-01G-0294-04	16	51748081	51877618	17	-0.457
TCGA-08-0380-01A-01G-0294-04	16	51883101	60102102	648	0.0261
TCGA-08-0380-01A-01G-0294-04	16	60123378	60448313	30	0.3319
TCGA-08-0380-01A-01G-0294-04	16	60454512	88690571	2557	-0.0179
TCGA-08-0380-01A-01G-0294-04	17	29169	3175627	377	0.035
TCGA-08-0380-01A-01G-0294-04	17	3185596	3217054	4	0.6528
TCGA-08-0380-01A-01G-0294-04	17	3233799	36050146	3181	-0.0243
TCGA-08-0380-01A-01G-0294-04	17	36054478	36054478	1	NA
TCGA-08-0380-01A-01G-0294-04	17	36060644	36594031	58	-0.2553
TCGA-08-0380-01A-01G-0294-04	17	36600509	53848952	1665	0.02
TCGA-08-0380-01A-01G-0294-04	17	53859239	53912687	6	-0.2988
TCGA-08-0380-01A-01G-0294-04	17	53922545	54176166	32	0.0576
TCGA-08-0380-01A-01G-0294-04	17	54185255	54270077	9	-0.3651
TCGA-08-0380-01A-01G-0294-04	17	54276973	57125838	285	-0.1328
TCGA-08-0380-01A-01G-0294-04	17	57142673	57323637	22	-0.4236
TCGA-08-0380-01A-01G-0294-04	17	57336828	57336828	1	NA
TCGA-08-0380-01A-01G-0294-04	17	57344164	57500156	19	-0.2476
TCGA-08-0380-01A-01G-0294-04	17	57513759	58258067	59	0.022
TCGA-08-0380-01A-01G-0294-04	17	58286355	58655004	25	-0.301
TCGA-08-0380-01A-01G-0294-04	17	58669040	61291390	260	-0.0118
TCGA-08-0380-01A-01G-0294-04	17	61297613	61556352	25	-0.34
TCGA-08-0380-01A-01G-0294-04	17	61567848	62520449	97	-0.0677
TCGA-08-0380-01A-01G-0294-04	17	62527168	62627711	12	-0.3827
TCGA-08-0380-01A-01G-0294-04	17	62637579	63273090	62	-0.0034
TCGA-08-0380-01A-01G-0294-04	17	63281223	63357090	10	-0.3844
TCGA-08-0380-01A-01G-0294-04	17	63372480	64743167	112	-0.037
TCGA-08-0380-01A-01G-0294-04	17	64754503	64839218	11	-0.4476
TCGA-08-0380-01A-01G-0294-04	17	64851867	78653545	1324	-0.0045
TCGA-08-0380-01A-01G-0294-04	18	4316	182746	10	0.0397
TCGA-08-0380-01A-01G-0294-04	18	188111	260154	12	-0.2915
TCGA-08-0380-01A-01G-0294-04	18	277678	1307162	106	0.0132
TCGA-08-0380-01A-01G-0294-04	18	1312670	1345903	6	0.5279
TCGA-08-0380-01A-01G-0294-04	18	1361150	2511582	84	-0.0117
TCGA-08-0380-01A-01G-0294-04	18	2518011	2806143	32	-0.2807
TCGA-08-0380-01A-01G-0294-04	18	2820418	4636626	177	-0.0533
TCGA-08-0380-01A-01G-0294-04	18	4648053	4786671	10	0.2821
TCGA-08-0380-01A-01G-0294-04	18	4797313	15315128	846	-0.0917
TCGA-08-0380-01A-01G-0294-04	18	15370631	15370631	1	NA
TCGA-08-0380-01A-01G-0294-04	18	16793851	16957865	20	-0.4193
TCGA-08-0380-01A-01G-0294-04	18	16976046	17599834	69	-0.0992
TCGA-08-0380-01A-01G-0294-04	18	17605051	17713887	19	-0.3029
TCGA-08-0380-01A-01G-0294-04	18	17731319	21821090	321	-0.0613
TCGA-08-0380-01A-01G-0294-04	18	21837169	22000141	19	-0.4502
TCGA-08-0380-01A-01G-0294-04	18	22013056	22110522	12	0.0102
